Sanday Airport;59.250301;-2.57667;GB;NDY
Necochea Airport;-38.490746;-58.816337;AR;NEC
Negril Airport;18.341712;-78.334164;JM;NEG
Terney Airport;45.0825;136.5912;RU;NEI
Nejjo Airport;9.55;35.466995;ET;NEJ
Nekemte Airport;9.034333;36.613154;ET;NEK
Lakehurst Maxfield Field Airport;40.03329849;-74.353302;US;NEL
Whitehouse Naval Outlying Field;30.35390091;-81.87190247;US;NEN
Chulman Airport;56.91389847;124.9140015;RU;NER
Sam Neua Airport;20.4184;104.067001;LA;NEU
Vance W. Amory International Airport;17.20569992;-62.58990097;KN;NEV
Lakefront Airport;30.04240036;-90.02829742;US;NEW
Nefteyugansk Airport;61.108299;72.650002;RU;NFG
Fallon Naval Air Station;39.41659927;-118.7009964;US;NFL
Mata'aho Airport;-15.570603;-175.631283;TO;NFO
Nafurah 1 Airport;29.2132;21.5924;LY;NFR
Young Airport;-34.2556;148.248001;AU;NGA
Ningbo Lishe International Airport;29.82670021;121.461998;CN;NGB
Captain Auguste George Airport;18.727734;-64.32852;VG;NGD
N'Gaoundéré Airport;7.357009888;13.55920029;CM;NGE
Kaneohe Bay MCAS (Marion E. Carl Field) Airport;21.4505;-157.768005;US;NGF
Ngau Airport;-18.11560059;179.3399963;FJ;NGI
Nogliki Airport;51.783955;143.141785;RU;NGK
Ngala Airport;-24.389;31.326;ZA;NGL
Chubu Centrair International Airport;34.858398;136.804993;JP;NGO
Naval Air Station Corpus Christi Truax Field;27.6926;-97.2911;US;NGP
Ngari Gunsa Airport;32.09794;80.053971;CN;NGQ
Nagasaki Airport;32.916901;129.914001;JP;NGS
Norfolk Naval Station (Chambers Field);36.937599;-76.289299;US;NGU
Cabaniss Field Naval Outlying Landing Field;27.704426;-97.440578;US;NGW
Manang Airport;28.641399;84.089203;NP;NGX
Al Minhad Air Base;25.02680016;55.36619949;AE;NHD
New Halfa Airport;15.3556;35.727798;SD;NHF
Patuxent River Naval Air Station (Trapnell Field);38.285999;-76.411797;US;NHK
RAF Northolt;51.553001;-0.418167;GB;NHT
Nuku Hiva Airport;-8.7956;-140.229004;PF;NHV
Naval Outlying Field Barin;30.38909912;-87.63529968;US;NHX
Brunswick Executive Airport;43.89220047;-69.93859863;US;NHZ
Nimba Airport;7.494459;-8.584514;LR;NIA
Nikolai Airport;63.017949;-154.360399;US;NIB
Camp Nifty Airport;-21.6717;121.586998;AU;NIF
Nikunau Airport;-1.314440012;176.4100037;KI;NIG
Niokolo-Koba Airport;13.052014;-12.727162;SN;NIK
Diori Hamani International Airport;13.4815;2.18361;NE;NIM
Ninilchik Airport;60.020199;-151.589005;US;NIN
Nioki Airport;-2.717453;17.685735;CD;NIO
Jacksonville Naval Air Station (Towers Field);30.2358;-81.680603;US;NIP
Chase Field Industrial Airport;28.362444;-97.661917;US;NIR
Simberi Airport;-2.662222222;151.9977778;PG;NIS
Niort - Marais Poitevin Airport;46.313477;-0.394529;FR;NIT
Naiu Airport;-16.119296;-146.368768;PF;NIU
Nioro du Sahel Airport;15.2381;-9.57611;ML;NIX
JMSDF Atsugi Air Base / Naval Air Facility Atsugi;35.454601;139.449997;JP;NJA
Nizhnevartovsk Airport;60.949299;76.483597;RU;NJC
Al Najaf International Airport;31.989853;44.404317;IQ;NJF
Nenjiang Melgen Airport;49.236372;125.337052;CN;NJJ
El Centro NAF Airport (Vraciu Field);32.829201;-115.671996;US;NJK
Nkan Airstrip;0.3843;9.75364;GA;NKA
Noonkanbah Airport;-18.49469948;124.8519974;AU;NKB
Nouakchott–Oumtounsy International Airport;18.31;-15.969722;MR;NKC
Sinak Airport;-3.822249;137.839208;ID;NKD
Nanjing Lukou International Airport;31.735032;118.865949;CN;NKG
N'Kolo-Fuma Airport;-5.421;14.8169;CD;NKL
Nagoya Airport / JASDF Komaki Air Base;35.255759;136.924095;JP;NKM
Nankina Airport;-5.837;146.4533;PG;NKN
Ankokoambo Airport;-16.594919;44.453654;MG;NKO
Nukutepipi Airport;-20.700054;-143.045933;PF;NKP
Şırnak Şerafettin Elçi Airport;37.3647;42.0582;TR;NKT
Nkaus Airport;-30.02169991;28.19689941;LS;NKU
Diego Garcia Naval Support Facility;-7.31327;72.411102;IO;NKW
Miramar Marine Corps Air Station - Mitscher Field;32.86840057;-117.1429977;US;NKX
Yokangassi Airport;-4.223077;13.286347;CG;NKY
Simon Mwansa Kapwepwe International Airport;-12.961667;28.516667;ZM;NLA
Lemoore Naval Air Station (Reeves Field) Airport;36.33300018;-119.9520035;US;NLC
Quetzalcóatl International Airport;27.443899;-99.570503;MX;NLD
Jerry Tyler Memorial Airport;41.83589935;-86.22519684;US;NLE
Darnley Island Airport;-9.579176;143.780276;AU;NLF
Nelson Lagoon Airport;56.0075;-161.160004;US;NLG
Ninglang Luguhu Airport;27.5403;100.7593;CN;NLH
Nikolayevsk-na-Amure Airport;53.154999;140.649994;RU;NLI
Norfolk Island International Airport;-29.041887;167.939616;NF;NLK
Nullagine Airport;-21.91329956;120.197998;AU;NLL
Kneeland Airport;40.718639;-123.927298;US;NLN
Ndolo Airport;-4.326660156;15.32750034;CD;NLO
Nelspruit Airport;-25.5;30.91379929;ZA;NLP
Nicholson Airport;-18.04999924;128.8999939;AU;NLS
Xinyuan Nalati Airport;43.4318;83.3786;CN;NLT
General Felipe Ángeles International Airport;19.7357;-99.0257;MX;NLU
Mykolaiv International Airport;47.057899;31.9198;UA;NLV
Namangan Airport;40.9846;71.556702;UZ;NMA
Daman Airport;20.434401;72.843201;IN;NMB
Normans Cay Airport;24.594299;-76.820198;BS;NMC
Nightmute Airport;60.469129;-164.70407;US;NME
Maafaru International Airport;5.818394;73.469181;MV;NMF
San Miguel Airport;8.456507;-78.934214;PA;NMG
Navi Mumbai International Airport;18.984597;73.065253;IN;NMI
Fort McMurray / Mildred Lake Airport;57.05559921;-111.5739975;CA;NML
Nomane Airport;-6.32183;145.070667;PG;NMN
New Moon Airport;-19.2;145.773;AU;NMP
Nappa Merrie Airport;-27.549201;141.158416;AU;NMR
Namsang Airport;20.89049911;97.73590088;MM;NMS
Namtu Airport;23.083;97.383003;MM;NMT
Kenitra Air Base;34.298901;-6.59588;MA;NNA
Santa Ana Airport;-10.847994;162.454108;SB;NNB
Nangade Airport;-11.073;39.68;MZ;NND
Nanning Wuxu Airport;22.608544;108.175335;CN;NNG
Namutoni Airport;-18.8064;16.9272;NA;NNI
Naknek Airport;58.735633;-157.02216;US;NNK
Nondalton Airport;59.980202;-154.839005;US;NNL
Naryan Mar Airport;67.639999;53.121899;RU;NNM
Connemara Regional Airport;53.2303009;-9.467780113;IE;NNR
Nan Airport;18.80789948;100.7829971;TH;NNT
Nanuque Airport;-17.823158;-40.329662;BR;NNU
Nunukan Airport;4.134001;117.669546;ID;NNX
Nanyang Jiangying Airport;32.982696;112.617467;CN;NNY
Naval Air Station Nowra - HMAS Albatross;-34.9466;150.542451;AU;NOA
Nosara Airport;9.976490021;-85.65299988;CR;NOB
Ireland West Knock Airport;53.910301;-8.81849;IE;NOC
Norden-Norddeich Airport;53.633057;7.190278;DE;NOD
Nogales International Airport;31.225756;-110.976934;MX;NOG
Krymsk Air Base;44.962905;37.999071;RU;NOI
Noyabrsk Airport;63.18330002;75.26999664;RU;NOJ
Xavantina Airport;-14.697778;-52.347246;BR;NOK
Nomad River Airport;-6.294;142.234167;PG;NOM
Nonouti Airport;-0.639722;174.427994;KI;NON
Naoro Airport;-9.254455;147.621352;PG;NOO
Sinop Airport;42.018313;35.071774;TR;NOP
Norðfjörður Airport;65.131897;-13.7464;IS;NOR
Fascene Airport;-13.3121;48.3148;MG;NOS
Marin County Airport - Gnoss Field;38.14360046;-122.5559998;US;NOT
La Tontouta International Airport;-22.014601;166.212997;NC;NOU
Nova Lisboa Airport;-12.80889988;15.76049995;AO;NOV
Spichenkovo Airport;53.811401;86.877197;RU;NOZ
Naval Air Station Pensacola Forrest Sherman Field;30.352699;-87.318604;US;NPA
Hawke's Bay Airport;-39.465801;176.869995;NZ;NPE
Nipa Airport;-6.1454;143.4531;PG;NPG
J. Randy McKnight Nephi Municipal Airport;39.73681;-111.870063;US;NPH
New Plymouth Airport;-39.00859833;174.1790009;NZ;NPL
Nanga Pinoh Airport;-0.34864;111.746155;ID;NPO
Napperby Airport;-22.5312;132.7632;AU;NPP
Novo Progresso Airport;-7.125833;-55.400833;BR;NPR
Newport State Airport;41.532398;-71.281502;US;NPT
San Pedro Airport;8.289325;-76.375006;CO;NPU
Mpanda Airport;-6.355374;31.084116;TZ;NPY
Millington-Memphis Airport;35.356701;-89.8703;US;NQA
Kingsville Naval Air Station;27.50720024;-97.80970001;US;NQI
Niquelândia Airport;-14.434869;-48.491615;BR;NQL
Presidente Peron Airport;-38.949001;-68.155701;AR;NQN
Nottingham City Airport;52.919998;-1.07917;GB;NQT
Reyes Murillo Airport;5.710348;-77.261868;CO;NQU
Naval Air Station Key West/Boca Chica Field;24.57579994;-81.68890381;US;NQX
Cornwall Airport Newquay;50.440601;-4.99541;GB;NQY
Nursultan Nazarbayev International Airport;51.027035;71.467094;KZ;NQZ
Narrandera Airport;-34.70220184;146.5119934;AU;NRA
Naval Station Mayport / Admiral David L McDonald Field;30.3911;-81.424698;US;NRB
Norderney Airport;53.706944;7.23;DE;NRD
Namrole Airport;-3.85522;126.700902;ID;NRE
Narrogin Airport;-32.93;117.080002;AU;NRG
Grand Lake Regional Airport;36.57759857;-94.86190033;US;NRI
Norrköping Airport;58.5862999;16.25060081;SE;NRK
North Ronaldsay Airport;59.36750031;-2.434439898;GB;NRL
Nara Airport;15.22913;-7.261965;ML;NRM
Weeze Airport;51.60240173;6.142169952;DE;NRN
José Aponte de la Torre Airport;18.2453;-65.643402;PR;NRR
Naval Outlying Field Imperial Beach (Ream Field);32.5667;-117.116997;US;NRS
Narita International Airport;35.764702;140.386002;JP;NRT
Newry Airport;-16.0442;129.2638;AU;NRY
Whiting Field Naval Air Station - North;30.7241993;-87.02189636;US;NSE
Nowshahr Airport;36.664286;51.46273;IR;NSH
Yaoundé Nsimalen International Airport;3.72256;11.5533;CM;NSI
Norilsk-Alykel Airport;69.31109619;87.3321991;RU;NSK
Slayton Municipal Airport;43.986801;-95.7826;US;NSL
Norseman Aerodrome;-32.203;121.758127;AU;NSM
Nelson Airport;-41.298302;173.220993;NZ;NSN
Scone Airport;-32.038012;150.831966;AU;NSO
Serra da Capivara Airport;-9.083392;-42.644656;BR;NSR
Nakhon Si Thammarat Airport;8.539620399;99.94470215;TH;NST
Noosa Airport;-26.423177;153.064935;AU;NSV
Sigonella Navy Air Base;37.401699;14.9224;IT;NSY
Notodden Airport;59.565071;9.213152;NO;NTB
Paradise Island Airport;-21.61499977;35.33800125;MZ;NTC
Point Mugu Naval Air Station (Naval Base Ventura Co);34.12030029;-119.1210022;US;NTD
Nantes Atlantique Airport;47.153198;-1.61073;FR;NTE
Nantong Xingdong International Airport;32.073566;120.980076;CN;NTG
Stenkol Airport;-2.1033;133.5164;ID;NTI
Manti-Ephraim Airport;39.32910156;-111.6149979;US;NTJ
Newcastle Airport;-32.79499817;151.8339996;AU;NTL
Normanton Airport;-17.68409;141.069664;AU;NTN
Agostinho Neto Airport;17.20280075;-25.09059906;CV;NTO
Noto Satoyama Airport;37.293098;136.962006;JP;NTQ
Del Norte International Airport;25.865601;-100.237;MX;NTR
Kuini Lavenia Airport;-15.977297;-173.791089;TO;NTT
Oceana Naval Air Station;36.820702;-76.033501;US;NTU
Ranai Airport;3.90871;108.388;ID;NTX
Pilanesberg International Airport;-25.333799;27.173401;ZA;NTY
Numbulwar Airport;-14.2717;135.716995;AU;NUB
En Nahud Airport;12.735513;28.410841;SD;NUD
Nuremberg Airport;49.498699;11.078056;DE;NUE
Nuguria Airstrip;-3.4075;154.7383;PG;NUG
Nunchia Airport;5.65;-72.2;CO;NUH
Nuiqsut Airport;70.209999;-151.005998;US;NUI
Nojeh Air Base;35.211601;48.6534;IR;NUJ
Nukutavake Airport;-19.284613;-138.768367;PF;NUK
Nulato Airport;64.729301;-158.074005;US;NUL
Neom Bay Airport;27.927598;35.28874;SA;NUM
Nunapitchuk Airport;60.905591;-162.440454;US;NUP
Moffett Federal Airfield;37.4161;-122.049004;US;NUQ
Nullabor Motel Airport;-31.44169998;130.9019928;AU;NUR
Norsup Airport;-16.0797;167.401001;VU;NUS
Nakuru Airport;-0.298067;36.159302;KE;NUU
Whidbey Island Naval Air Station (Ault Field);48.351799;-122.655998;US;NUW
Novy Urengoy Airport;66.06939697;76.52030182;RU;NUX
Benito Salas Airport;2.95015;-75.294;CO;NVA
Nevada Municipal Airport;37.8521;-94.304901;US;NVD
Navoi Airport;40.117199;65.170799;UZ;NVI
Brigadeiro Eduardo Gomes Airport;-13.821021;-56.038591;BR;NVM
Nervino Airport;39.818501;-120.352997;US;NVN
Novo Aripuanã Airport;-5.11803;-60.364899;BR;NVP
Nevers-Fourchambault Airport;47.002913;3.113114;FR;NVS
Ministro Victor Konder International Airport;-26.879431;-48.650979;BR;NVT
Neyveli Airport;11.612956;79.527382;IN;NVY
Mohéli Bandar Es Eslam Airport;-12.2981;43.766399;KM;NWA
Parlin Field;43.3881;-72.189301;US;NWH
Norwich Airport;52.6758;1.28278;GB;NWI
Nowata Airport;-9.984166667;149.7291667;PG;NWT
Nyagan Airport;62.110001;65.614998;RU;NYA
Nyeri Airport;-0.364414;36.978485;KE;NYE
Quantico Marine Corps Airfield / Turner Field;38.501701;-77.305298;US;NYG
Sunyani Airport;7.36183;-2.32876;GH;NYI
Nanyuki Airport;-0.062399;37.041008;KE;NYK
Nadym Airport;65.48090363;72.69889832;RU;NYM
Nyngan Airport;-31.550645;147.202973;AU;NYN
Stockholm Skavsta Airport;58.788601;16.912201;SE;NYO
Nyurba Airport;63.296703;118.341953;RU;NYR
Nay Pyi Taw International Airport;19.623501;96.200996;MM;NYT
Bagan Airport;21.17880058;94.93019867;MM;NYU
Monywar Airport;22.221638;95.093479;MM;NYW
Nzagi Airport;-7.716939926;21.35820007;AO;NZA
Maria Reiche Neuman Airport;-14.854;-74.961502;PE;NZC
Nzérékoré Airport;7.810413;-8.702073;GN;NZE
Nizhneangarsk International Airport;55.8008;109.595001;RU;NZG
Manzhouli Xijiao Airport;49.566667;117.33;CN;NZH
Zhalantun Genghis Khan Airport;47.865942;122.768662;CN;NZL
North Island Naval Air Station-Halsey Field;32.69919968;-117.2149963;US;NZY
Shank Air Base;33.922217;69.07794;AF;OAA
Orange Airport;-33.382014;149.131262;AU;OAG
Shindand Air Base;33.3913;62.261002;AF;OAH
Bagram Airfield;34.946098;69.264999;AF;OAI
Albert J Ellis Airport;34.829201;-77.612099;US;OAJ
San Francisco Bay Oakland International Airport;37.720085;-122.221184;US;OAK
Cacoal Airport;-11.496;-61.4508;BR;OAL
Oamaru Airport;-44.970001;171.082001;NZ;OAM
El Arrayán Airport;15.505556;-86.574722;HN;OAN
Marina Municipal Airport;36.68190002;-121.762001;US;OAR
Sharana Airstrip;33.12575;68.838517;AF;OAS
Xoxocotlán International Airport;17.000814;-96.72197;MX;OAX
Camp Shorabak Airfield;31.848735;64.223175;AF;OAZ
Obock Airport;11.96700001;43.26699829;DJ;OBC
Obano Airport;-3.9106;136.2306;ID;OBD
Okeechobee County Airport;27.26280022;-80.84980011;US;OBE
Oberpfaffenhofen Airport;48.081402;11.2831;DE;OBF
Óbidos Municipal Airport;-1.867981;-55.514596;BR;OBI
Oostmalle Airfield;51.269092;4.762428;BE;OBL
Morobe Airport;-7.74;147.59;PG;OBM
Oban Airport;56.463501;-5.39967;GB;OBN
Tokachi-Obihiro Airport;42.73329926;143.2169952;JP;OBO
Aubenas-South Ardèche Airport;44.544367;4.372194;FR;OBS
Kobuk Airport;66.9123;-156.897003;US;OBU
Obo Airport;-7.590622421;141.3242626;PG;OBX
Ocean Reef Club Airport;25.3253994;-80.27480316;US;OCA
Francisco De Orellana Airport;-0.462886;-76.986801;EC;OCC
Ocean City Municipal Airport;38.3103981;-75.12400055;US;OCE
Ocala International Airport - Jim Taylor Field;29.17259979;-82.22419739;US;OCF
A L Mangham Jr. Regional Airport;31.57799911;-94.70950317;US;OCH
Ian Fleming International Airport;18.404079;-76.969754;JM;OCJ
Boolgeeda;-22.54;117.275;AU;OCM
Oceanside Municipal Airport;33.217947;-117.351683;US;OCN
Corisco International Airport;0.9125;9.3304;GQ;OCS
Aguas Claras Airport;8.31506;-73.3583;CO;OCV
Warren Field;35.57049942;-77.04979706;US;OCW
Ouadda Airport;8.010560036;22.39859962;CF;ODA
Córdoba Airport;37.841999;-4.84888;ES;ODB
Oakdale Airport;37.75630188;-120.8000031;US;ODC
Oodnadatta Airport;-27.562473;135.442946;AU;ODD
Odense Hans Christian Andersen Airport;55.475307;10.327206;DK;ODE
RAF Odiham;51.2341;-0.942825;GB;ODH
Ouanda Djallé Airport;8.899999619;22.78300095;CF;ODJ
Cordillo Downs Airport;-26.74530029;140.6380005;AU;ODL
Garrett County Airport;39.580819;-79.33573;US;ODM
Long Seridan Airport;3.976087;115.067303;MY;ODN
Bodaybo Airport;57.86610031;114.2429962;RU;ODO
Ord River Airport;-17.34079933;128.9120026;AU;ODR
Odessa International Airport;46.4268;30.6765;UA;ODS
Odessa Schlemeyer Field;31.920601;-102.387001;US;ODT
AJ Eisenberg Airport;48.25149918;-122.6740036;US;ODW
Oudomsay Airport;20.6826992;101.9940033;LA;ODY
O'Neal Airport;38.68521;-87.543138;US;OEA
Rota Do Sândalo Oecusse Airport;-9.19806;124.343002;TL;OEC
Vincent Fayks Airport;3.346051;-55.443707;SR;OEM
L O Simenstad Municipal Airport;45.31000137;-92.69190216;US;OEO
Örnsköldsvik Airport;63.40829849;18.98999977;SE;OER
Antoine de Saint Exupéry Airport;-40.7512;-65.0343;AR;OES
Offutt Air Force Base;41.119307;-95.90851;US;OFF
Ouango Fitini Airport;9.6;-4.05;CI;OFI
Ólafsfjörður Airport;66.083298;-18.6667;IS;OFJ
Karl Stefan Memorial Airport;41.98550034;-97.43509674;US;OFK
Ofu Airport;-14.1844;-169.669998;AS;OFU
Ogallala Municipal Airport Searle Field;41.119499;-101.769997;US;OGA
Orangeburg Municipal Airport;33.45679855;-80.85949707;US;OGB
Ogden Hinckley Airport;41.19589996;-112.012001;US;OGD
Ogeranang Airport;-6.46675;147.3641667;PG;OGE
Kahului International Airport;20.896263;-156.431837;US;OGG
Eugene F. Correira International Airport;6.80628;-58.1059;GY;OGL
Ogobsucum Airport;9.1383;-77.93385;PA;OGM
Yonaguni Airport;24.467298;122.979827;JP;OGN
Abengourou Airport;6.71556;-3.47028;CI;OGO
Bongor Airport;10.288345;15.379561;TD;OGR
Ogdensburg International Airport;44.6819;-75.4655;US;OGS
Ordu–Giresun Airport;40.966872;38.085995;TR;OGU
Ongava Lodge Airstrip;-19.328533;15.915003;NA;OGV
Ain Beida Airport;31.9172;5.41278;DZ;OGX
Vladikavkaz Beslan International Airport;43.205101;44.606602;RU;OGZ
RNZAF Base Ohakea;-40.20600128;175.3880005;NZ;OHA
Ambohibary Airport;-18.9175;48.21819444;MG;OHB
Ohrid St. Paul the Apostle Airport;41.18;20.7423;MK;OHD
Mohe Gulian Airport;52.916871;122.422759;CN;OHE
Okha Airport;53.516446;142.881426;RU;OHH
Oshakati Airport;-17.797;15.6993;NA;OHI
Okhotsk Airport;59.410065;143.056503;RU;OHO
Wyk auf Föhr Airport;54.684444;8.528333;DE;OHR
Sohar Airport;24.38604;56.62541;OM;OHS
Kohat Airport;33.56999969;71.44000244;PK;OHT
Ourilândia do Norte Airport;-6.762992;-51.04993;BR;OIA
Lt Warren Eaton Airport;42.5666008;-75.52410126;US;OIC
Oshima Airport;34.7820015;139.3600006;JP;OIM
Okushiri Airport;42.07170105;139.4329987;JP;OIR
Oita Airport;33.47940063;131.7369995;JP;OIT
Johnson County Executive Airport;38.84759903;-94.73760223;US;OJC
Tanjung Api Airport;-0.865437;121.628625;ID;OJU
Naha Airport / JASDF Naha Air Base;26.195801;127.646004;JP;OKA
Orchid Beach Airport;-24.95940018;153.3150024;AU;OKB
Will Rogers World Airport;35.393388;-97.598248;US;OKC
Sapporo Okadama Airport;43.117447;141.38134;JP;OKD
Okinoerabu Airport;27.431604;128.705564;JP;OKE
Okaukuejo Airport;-19.1492;15.9119;NA;OKF
Okoyo Airport;-1.448330045;15.07330036;CG;OKG
Oki Global Geopark Airport;36.178388;133.323566;JP;OKI
Okayama Momotaro Airport;34.756901;133.854996;JP;OKJ
Kokomo Municipal Airport;40.52819824;-86.05899811;US;OKK
Oksibil Airport;-4.9071;140.6277;ID;OKL
Okmulgee Regional Airport;35.66809845;-95.94869995;US;OKM
Okondja Airport;-0.665214;13.6731;GA;OKN
Yokota Air Base;35.748501;139.348007;JP;OKO
Oksapmin Airport;-5.2261;142.2259;PG;OKP
Okaba Airport;-8.0946;139.7233;ID;OKQ
Yorke Island Airport;-9.752801;143.405673;AU;OKR
Garden County Airport/King Rhiley Field;41.401001;-102.355003;US;OKS
Oktyabrskiy Airport;54.439999;53.388302;RU;OKT
Mokuti Lodge Airport;-18.812799;17.059401;NA;OKU
Okao Airport;-5.556666667;141.0327778;PG;OKV
Oakey Army Aviation Centre;-27.409262;151.736727;AU;OKY
Ørland Airport;63.69889832;9.604000092;NO;OLA
Olbia Costa Smeralda Airport;40.898701;9.51763;IT;OLB
Senadora Eunice Micheles Airport;-3.46907;-68.921056;BR;OLC
Dewitt Field - Old Town Municipal Airport;44.952801;-68.674301;US;OLD
Cattaraugus County-Olean Airport;42.241199;-78.371399;US;OLE
L M Clayton Airport;48.094501;-105.574997;US;OLF
Olare Orok Airfield;-1.324213;35.246106;KE;OLG
Old Harbor Airport;57.218102;-153.270004;US;OLH
Rif Airport;64.9114;-23.823099;IS;OLI
North West Santo Airport;-14.88169956;166.5579987;VU;OLJ
Aeródromo de Fuerte;-21.045724;-57.882935;PY;OLK
Oyo Ollombo Airport;-1.226666;15.91;CG;OLL
Olympia Regional Airport;46.969399;-122.903;US;OLM
Lago Musters Airport;-45.5752;-69.077;AR;OLN
Olomouc Airport;49.587712;17.209275;CZ;OLO
Olympic Dam Airport;-30.483861;136.876699;AU;OLP
Olsobip Airport;-5.389722222;141.5152778;PG;OLQ
Salerno Airport;33.3638;69.9561;AF;OLR
Nogales International Airport;31.4177;-110.848;US;OLS
Columbus Municipal Airport;41.448145;-97.340174;US;OLU
Olive Branch Airport;34.97869873;-89.78690338;US;OLV
Olkiombo Airport;-1.408586;35.110689;KE;OLX
Olney Noble Airport;38.721802;-88.176399;US;OLY
Olyokminsk Airport;60.401833;120.476094;RU;OLZ
Eppley Airfield;41.3032;-95.894096;US;OMA
Omboue Hospital Airport;-1.57473;9.26269;GA;OMB
Ormoc Airport;11.057715;124.565622;PH;OMC
Oranjemund Airport;-28.5847;16.446699;NA;OMD
Nome Airport;64.5121994;-165.4450073;US;OME
King Hussein Air College;32.3564;36.259201;JO;OMF
Omega Airport;-18.0303;22.189699;NA;OMG
Urmia Airport;37.66809845;45.06869888;IR;OMH
Omidiyeh Airport;30.835199;49.534901;IR;OMI
JMSDF Omura Air Base;32.928046;129.934168;JP;OMJ
Omak Airport;48.46440125;-119.5179977;US;OMK
Marmul Airport;18.138999;55.179005;OM;OMM
Osmanabad Airport;18.281;76.0574;IN;OMN
Mostar International Airport;43.28290176;17.84589958;BA;OMO
Oradea International Airport;47.02529907;21.90250015;RO;OMR
Omsk Central Airport;54.96699905;73.3105011;RU;OMS
Preah Vinhear Airport;13.7597;104.97173;KH;OMY
Winona Municipal Airport Max Conrad Field;44.077202;-91.708298;US;ONA
Ononge Airport;-8.674361111;147.2624167;PG;ONB
Ondangwa Airport;-17.878201;15.9526;NA;OND
Mornington Island Airport;-16.66250038;139.1779938;AU;ONG
Albert S Nader Regional Airport;42.5247;-75.0644;US;ONH
Moanamani Airport;-4.00659;136.037704;ID;ONI
Odate Noshiro Airport;40.191898;140.371002;JP;ONJ
Olenyok Airport;68.514999;112.480003;RU;ONK
O'Neill Municipal Airport–John L Baker Field;42.468916;-98.686989;US;ONL
Socorro Municipal Airport;34.022499;-106.903;US;ONM
Ontario Municipal Airport;44.0198;-117.013289;US;ONO
Newport Municipal Airport;44.580399;-124.057999;US;ONP
Zonguldak Çaycuma Airport;41.506401;32.0886;TR;ONQ
Monkira Airport;-24.81669998;140.5330048;AU;ONR
Onslow Airport;-21.670161;115.114902;AU;ONS
Ontario International Airport;34.056;-117.600998;US;ONT
Ono-i-Lau Airport;-20.6589;-178.7411;FJ;ONU
Enrique Adolfo Jimenez Airport;9.35664;-79.867401;PA;ONX
Olney Municipal Airport;33.350899;-98.819199;US;ONY
Oskaloosa Municipal Airport;41.2262;-92.493896;US;OOA
Koodaideri Mine Airport;-22.504291;119.07683;AU;OOD
Toksook Bay Airport;60.541401;-165.087006;US;OOK
Gold Coast Airport;-28.165962;153.506641;AU;OOL
Cooma Snowy Mountains Airport;-36.300445;148.972408;AU;OOM
Mooraberree Airport;-25.25;140.9830017;AU;OOR
Onotoa Airport;-1.79611;175.526001;KI;OOT
Kópasker Airport;66.310799;-16.4667;IS;OPA
Open Bay Airport;-4.794727;151.696195;PG;OPB
Miami-Opa Locka Executive Airport;25.907;-80.278397;US;OPF
Oenpelli Airport;-12.325;133.005997;AU;OPI
St Landry Parish Ahart Field;30.558399;-92.099403;US;OPL
Francisco de Sá Carneiro Airport;41.24810028;-8.681389809;PT;OPO
Salinópolis Airport;-0.696111;-47.336111;BR;OPP
Presidente João Batista Figueiredo Airport;-11.885001;-55.586109;BR;OPS
Balimo Airport;-8.050000191;142.9329987;PG;OPU
Opuwa Airport;-18.061424;13.85047;NA;OPW
Kokand Airport;40.447183;70.989144;UZ;OQN
Orán Airport;-23.1528;-64.329201;AR;ORA
Örebro Airport;59.22370148;15.03800011;SE;ORB
Orocue Airport;4.79222;-71.3564;CO;ORC
Chicago O'Hare International Airport;41.9786;-87.9048;US;ORD
Orléans–Saint-Denis-de-l'Hôtel Airport;47.897758;2.164478;FR;ORE
Norfolk International Airport;36.895341;-76.201;US;ORF
Zorg en Hoop Airport;5.811131;-55.1913;SR;ORG
Worcester Regional Airport;42.2673;-71.875702;US;ORH
Port Lions Airport;57.884905;-152.847719;US;ORI
Orinduik Airport;4.72527;-60.035;GY;ORJ
Cork Airport;51.841301;-8.49111;IE;ORK
Orlando Executive Airport;28.5455;-81.332901;US;ORL
Sywell Aerodrome;52.305302;-0.793056;GB;ORM
Oran Es-Sénia (Ahmed Ben Bella) International Airport;35.623901;-0.621183;DZ;ORN
Yoro Airport;15.1275;-87.135;HN;ORO
Orapa Airport;-21.265901;25.319667;BW;ORP
Yorketown Airport;-35.003564;137.619295;AU;ORR
Northway Airport;62.9613;-141.929001;US;ORT
Juan Mendoza Airport;-17.962601;-67.076202;BO;ORU
Robert (Bob) Curtis Memorial Airport;66.817902;-161.018997;US;ORV
Ormara Airport;25.276625;64.588343;PK;ORW
Oriximiná Airport;-1.71408;-55.836201;BR;ORX
Paris-Orly Airport;48.72333;2.37944;FR;ORY
H.E Alfredo Martinez (Tower Hill) Airstrip;18.046767;-88.583858;BZ;ORZ
Grand Glaize Osage Beach Airport;38.1105;-92.680496;US;OSB
Oscoda Wurtsmith Airport;44.451599;-83.394096;US;OSC
Åre Östersund Airport;63.194135;14.500322;SE;OSD
Omora Airport;-7.827777778;147.0806389;PG;OSE
Ostafyevo International Airport;55.511667;37.507222;RU;OSF
Ossima Airport;-2.915555556;141.2973056;PG;OSG
Wittman Regional Airport;43.9844017;-88.55699921;US;OSH
Osijek Airport;45.462355;18.811278;HR;OSI
Ol Seki Airstrip;-1.378382;35.378453;KE;OSJ
Oskarshamn Airport;57.350498;16.497999;SE;OSK
